Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Pepsi,2020,3,8078,14724375.14,9748976.47
Sucursal Sur,Coca Cola,2020,3,10761,21369714.84,13234326.94
Sucursal Sur,Fanta,2020,3,2046,3889289.78,2568343.8
Sucursal Sur,Sprite,2020,3,8423,15651129.1,10325050.55
Sucursal Sur,7 Up,2020,3,930,1474103.67,899405.6
Sucursal Sur,Pepsi,2020,3,7973,12688906.1,9040977.16
Sucursal Norte,Coca Cola,2020,4,10686,22043728.16,16409050.59
Sucursal Norte,Fanta,2020,4,1906,3390721.68,2359190.86
Sucursal Norte,Sprite,2020,4,8306,15296882.22,10951404.82
Sucursal Norte,7 Up,2020,4,1032,1700700.96,1181908.33
Sucursal Norte,Pepsi,2020,4,7303,11804080.73,7645748.77
Sucursal Centro,Coca Cola,2020,4,10477,20655392.91,16368635.45
Sucursal Centro,Fanta,2020,4,2039,3970189.76,2966090.77
Sucursal Centro,Sprite,2020,4,7342,13214178.08,8605279.93
Sucursal Centro,7 Up,2020,4,1006,1565146.96,1034543.11
Sucursal Centro,Pepsi,2020,4,7343,12742144.02,8347760.19
Sucursal Sur,Coca Cola,2020,4,10797,23610532.86,15561758.53
Sucursal Sur,Fanta,2020,4,2086,3802917.37,2902652.43
Sucursal Sur,Sprite,2020,4,7307,14572501.64,8845117.11
Sucursal Sur,7 Up,2020,4,958,1323022.77,849706.05
Sucursal Sur,Pepsi,2020,4,8413,13123704.32,8697088.6
Sucursal Norte,Coca Cola,2020,5,9538,19890961.73,14574209.43
Sucursal Norte,Fanta,2020,5,1881,3532804.61,2235735.52
Sucursal Norte,Sprite,2020,5,7490,14016305.52,10676968.88
Sucursal Norte,7 Up,2020,5,959,1472445.68,1156030.3
Sucursal Norte,Pepsi,2020,5,8427,14091608.52,10950739.47
Sucursal Centro,Coca Cola,2020,5,9717,19188582.18,14907815.88
Sucursal Centro,Fanta,2020,5,2063,3496200.0,2541994.15
Sucursal Centro,Sprite,2020,5,8476,17431639.87,11331575.05
Sucursal Centro,7 Up,2020,5,1020,1622761.55,1100742.84
Sucursal Centro,Pepsi,2020,5,8542,15114563.07,11986861.28
Sucursal Sur,Coca Cola,2020,5,10479,19677036.03,12196829.96
Sucursal Sur,Fanta,2020,5,1987,3300487.27,2461282.79
Sucursal Sur,Sprite,2020,5,8582,15049983.12,9767809.68
Sucursal Sur,7 Up,2020,5,929,1470656.88,1043502.13
Sucursal Sur,Pepsi,2020,5,8798,14117944.17,11292971.21
Sucursal Norte,Coca Cola,2020,6,10906,22659072.82,14714112.73
Sucursal Norte,Fanta,2020,6,1999,3300295.54,2195191.56
Sucursal Norte,Sprite,2020,6,8643,16530656.34,10667625.02
Sucursal Norte,7 Up,2020,6,905,1477702.92,1082872.69
Sucursal Norte,Pepsi,2020,6,7935,13055143.39,8045370.07
Sucursal Centro,Coca Cola,2020,6,9914,17937703.17,14274877.91
Sucursal Centro,Fanta,2020,6,1812,3506102.03,2270991.22
Sucursal Centro,Sprite,2020,6,8275,15099820.35,9832483.74
Sucursal Centro,7 Up,2020,6,954,1292774.63,934539.57
Sucursal Centro,Pepsi,2020,6,8411,14654365.02,11314319.97
Sucursal Sur,Coca Cola,2020,6,9032,18541203.62,13538189.06
Sucursal Sur,Fanta,2020,6,2139,4067378.23,3186534.76
Sucursal Sur,Sprite,2020,6,7360,13414681.44,9752966.35
Sucursal Sur,7 Up,2020,6,967,1313210.31,1044499.9
Sucursal Sur,Pepsi,2020,6,7791,13013376.6,9118301.82
Sucursal Norte,Coca Cola,2020,7,9073,16350741.71,10740614.36
Sucursal Norte,Fanta,2020,7,2111,3718163.81,2555300.02
Sucursal Norte,Sprite,2020,7,8530,17114330.88,12437694.05
Sucursal Norte,7 Up,2020,7,987,1486138.02,934049.56
Sucursal Norte,Pepsi,2020,7,8284,14325589.9,8734860.01
Sucursal Centro,Coca Cola,2020,7,9118,17216004.6,11270324.77
Sucursal Centro,Fanta,2020,7,2093,3902000.12,2346356.1
Sucursal Centro,Sprite,2020,7,8162,16493407.64,10775894.15
Sucursal Centro,7 Up,2020,7,1043,1601134.9,1177888.17
Sucursal Centro,Pepsi,2020,7,7770,13252535.78,8838876.02
Sucursal Sur,Coca Cola,2020,7,9932,21489997.42,15742502.29
Sucursal Sur,Fanta,2020,7,2039,3658152.46,2876070.02
Sucursal Sur,Sprite,2020,7,8189,15905374.57,10847518.93
Sucursal Sur,7 Up,2020,7,1009,1487877.81,903325.24
Sucursal Sur,Pepsi,2020,7,7609,12517237.62,7642714.0
Sucursal Norte,Coca Cola,2020,8,10279,22171414.51,15160994.52
Sucursal Norte,Fanta,2020,8,2123,4149358.72,3069634.12
Sucursal Norte,Sprite,2020,8,8008,15799863.6,11571031.8
Sucursal Norte,7 Up,2020,8,925,1389473.39,1029907.0
Sucursal Norte,Pepsi,2020,8,8228,13694337.34,8778023.81
Sucursal Centro,Coca Cola,2020,8,9351,16922612.08,12707485.93
Sucursal Centro,Fanta,2020,8,2025,3368183.89,2591375.01
Sucursal Centro,Sprite,2020,8,7839,15041361.26,10065468.9
Sucursal Centro,7 Up,2020,8,1084,1629643.83,1068415.24
Sucursal Centro,Pepsi,2020,8,7847,14372097.36,9881425.1
Sucursal Sur,Coca Cola,2020,8,10391,21664142.07,13847431.11
Sucursal Sur,Fanta,2020,8,2027,3388125.17,2055597.59
Sucursal Sur,Sprite,2020,8,7737,15541107.07,10143378.38
Sucursal Sur,7 Up,2020,8,1039,1651924.26,1318291.2
Sucursal Sur,Pepsi,2020,8,8325,14449424.74,9037135.47
Sucursal Norte,Coca Cola,2020,9,9641,20528479.98,15322165.8
Sucursal Norte,Fanta,2020,9,2058,3932518.36,3021022.17
Sucursal Norte,Sprite,2020,9,7638,14167721.79,9297493.85
Sucursal Norte,7 Up,2020,9,1048,1467214.29,988703.04
Sucursal Norte,Pepsi,2020,9,7556,13353161.79,9607111.01
Sucursal Centro,Coca Cola,2020,9,9137,19496705.95,13392609.13
Sucursal Centro,Fanta,2020,9,1938,3608850.17,2494705.17
Sucursal Centro,Sprite,2020,9,7816,13601940.96,10261385.11
Sucursal Centro,7 Up,2020,9,1070,1632879.52,1234744.52
Sucursal Centro,Pepsi,2020,9,7783,14046155.62,10838743.11
Sucursal Sur,Coca Cola,2020,9,10418,20285498.29,15080496.76
Sucursal Sur,Fanta,2020,9,1857,3467453.47,2675061.53
Sucursal Sur,Sprite,2020,9,7895,15689517.46,11368669.3
Sucursal Sur,7 Up,2020,9,1004,1571794.57,969805.04
Sucursal Sur,Pepsi,2020,9,8090,12806881.84,7714290.37
Sucursal Norte,Coca Cola,2020,10,10413,19451114.58,12369819.39
Sucursal Norte,Fanta,2020,10,2130,4022210.95,2609492.09
Sucursal Norte,Sprite,2020,10,7342,14985326.37,9651924.33
Sucursal Norte,7 Up,2020,10,919,1374200.78,1023269.34
Sucursal Norte,Pepsi,2020,10,7436,11939037.89,7643319.2
Sucursal Centro,Coca Cola,2020,10,9509,17717154.43,13514916.97
Sucursal Centro,Fanta,2020,10,1949,3598562.99,2604360.8
Sucursal Centro,Sprite,2020,10,7290,13841231.06,10324359.71
Sucursal Centro,7 Up,2020,10,961,1385442.27,951571.73
Sucursal Centro,Pepsi,2020,10,7837,13786969.69,9034859.85
Sucursal Sur,Coca Cola,2020,10,10511,22684306.26,14674364.38
Sucursal Sur,Fanta,2020,10,1983,3278872.87,2047823.19
Sucursal Sur,Sprite,2020,10,8305,15039880.27,11857308.44
Sucursal Sur,7 Up,2020,10,961,1568324.93,1150397.78
Sucursal Sur,Pepsi,2020,10,8751,13663561.26,10070581.65
Sucursal Norte,Coca Cola,2020,11,9116,18007713.72,11894627.79
Sucursal Norte,Fanta,2020,11,1900,3082935.37,2256970.93
Sucursal Norte,Sprite,2020,11,8739,15210283.69,10101080.24
Sucursal Norte,7 Up,2020,11,944,1441852.26,886319.52
Sucursal Norte,Pepsi,2020,11,8260,12817887.01,8757886.39
Sucursal Centro,Coca Cola,2020,11,10571,19929771.15,14058732.94
Sucursal Centro,Fanta,2020,11,1998,3931673.97,2509807.95
Sucursal Centro,Sprite,2020,11,8301,16853382.07,11542498.74
Sucursal Centro,7 Up,2020,11,1036,1478290.93,1146398.41
Sucursal Centro,Pepsi,2020,11,7532,12563325.78,9915126.93
Sucursal Sur,Coca Cola,2020,11,10279,22399250.8,16554295.74
Sucursal Sur,Fanta,2020,11,1972,3622264.36,2292567.69
Sucursal Sur,Sprite,2020,11,7330,14120364.34,11262651.84
Sucursal Sur,7 Up,2020,11,1014,1510822.68,1003899.14
Sucursal Sur,Pepsi,2020,11,8734,13833247.66,8593710.05
Sucursal Norte,Coca Cola,2020,12,10439,22742272.47,16563756.55
Sucursal Norte,Fanta,2020,12,2167,3919077.39,3010353.45
Sucursal Norte,Sprite,2020,12,7279,13856058.87,10332572.92
Sucursal Norte,7 Up,2020,12,915,1368618.25,993639.11
Sucursal Norte,Pepsi,2020,12,8713,14311195.92,10452733.49
Sucursal Centro,Coca Cola,2020,12,9065,17959954.78,11644718.82
Sucursal Centro,Fanta,2020,12,1978,3231301.23,2483672.11
Sucursal Centro,Sprite,2020,12,7230,13696479.02,8643307.77
Sucursal Centro,7 Up,2020,12,1031,1535812.16,1045084.23
Sucursal Centro,Pepsi,2020,12,8549,15610609.3,11224298.98
Sucursal Sur,Coca Cola,2020,12,9709,20401773.45,12940033.87
Sucursal Sur,Fanta,2020,12,1987,3638874.58,2330139.5
Sucursal Sur,Sprite,2020,12,7387,14893055.24,9305125.5
Sucursal Sur,7 Up,2020,12,1070,1723255.28,1206500.4
Sucursal Sur,Pepsi,2020,12,7716,12618745.66,8677101.67
Sucursal Norte,Coca Cola,2021,1,10184,27398057.98,21690546.94
Sucursal Norte,Fanta,2021,1,1540,2220116.49,1732769.89
Sucursal Norte,Sprite,2021,1,7893,15736583.23,11368989.47
Sucursal Norte,7 Up,2021,1,1420,2021800.2,1431750.13
Sucursal Norte,Pepsi,2021,1,8676,18709084.98,13490156.93
Sucursal Centro,Coca Cola,2021,1,10262,24731956.65,18446373.69
Sucursal Centro,Fanta,2021,1,1446,1880736.65,1437805.46
Sucursal Centro,Sprite,2021,1,6786,13266987.77,9104150.09
Sucursal Centro,7 Up,2021,1,1365,1944804.85,1425036.59
Sucursal Centro,Pepsi,2021,1,8423,18837652.74,14439985.63
Sucursal Sur,Coca Cola,2021,1,11821,31532012.77,20935747.64
Sucursal Sur,Fanta,2021,1,1567,2070440.44,1488191.67
Sucursal Sur,Sprite,2021,1,6575,13286191.85,9429769.03
Sucursal Sur,7 Up,2021,1,1397,2029498.34,1350543.27
Sucursal Sur,Pepsi,2021,1,7953,17818018.01,13239356.37
Sucursal Norte,Coca Cola,2021,2,10229,26831783.81,21285508.67
Sucursal Norte,Fanta,2021,2,1514,2154246.31,1472105.69
Sucursal Norte,Sprite,2021,2,7222,14497427.89,10163910.52
Sucursal Norte,7 Up,2021,2,1466,2364409.6,1487625.21
Sucursal Norte,Pepsi,2021,2,8383,17044125.28,10924768.94
Sucursal Centro,Coca Cola,2021,2,10055,24508452.85,17158845.63
Sucursal Centro,Fanta,2021,2,1687,2258233.87,1414550.05
Sucursal Centro,Sprite,2021,2,6574,13688332.11,10408731.56
Sucursal Centro,7 Up,2021,2,1451,2340406.53,1599514.07
Sucursal Centro,Pepsi,2021,2,8027,16481278.76,13136268.14
Sucursal Sur,Coca Cola,2021,2,10972,29919822.51,22271739.17
Sucursal Sur,Fanta,2021,2,1671,2458850.63,1894967.37
Sucursal Sur,Sprite,2021,2,7421,14910985.67,8948957.53
Sucursal Sur,7 Up,2021,2,1573,2269184.78,1408820.57
Sucursal Sur,Pepsi,2021,2,7524,15365819.98,12084380.06
Sucursal Norte,Coca Cola,2021,3,10533,28597656.05,18140337.01
Sucursal Norte,Fanta,2021,3,1716,2320626.17,1674140.6
Sucursal Norte,Sprite,2021,3,6876,13144746.55,9450112.84
Sucursal Norte,7 Up,2021,3,1399,1934191.14,1508967.98
Sucursal Norte,Pepsi,2021,3,7738,16738858.35,10720263.72
Sucursal Centro,Coca Cola,2021,3,11405,27175315.83,16516161.12
Sucursal Centro,Fanta,2021,3,1696,2599688.96,1762140.01
Sucursal Centro,Sprite,2021,3,7246,15646338.13,10095378.85
Sucursal Centro,7 Up,2021,3,1514,2451574.83,1625610.09
Sucursal Centro,Pepsi,2021,3,7892,16751692.16,10897552.4
Sucursal Sur,Coca Cola,2021,3,9931,26712582.3,16249931.64
Sucursal Sur,Fanta,2021,3,1519,2319248.19,1834314.11
Sucursal Sur,Sprite,2021,3,7005,14203324.97,9704817.07
Sucursal Sur,7 Up,2021,3,1391,2290696.53,1382514.5
Sucursal Sur,Pepsi,2021,3,7879,16927395.9,13213648.48
Sucursal Norte,Coca Cola,2021,4,9937,25070972.8,18684950.79
Sucursal Norte,Fanta,2021,4,1759,2412611.42,1482053.83
Sucursal Norte,Sprite,2021,4,7548,15653319.12,11594855.98
Sucursal Norte,7 Up,2021,4,1637,2400982.1,1507909.29
Sucursal Norte,Pepsi,2021,4,8400,16877384.61,10128612.22
Sucursal Centro,Coca Cola,2021,4,11560,27083355.25,20720395.41
Sucursal Centro,Fanta,2021,4,1455,2228057.72,1693926.18
Sucursal Centro,Sprite,2021,4,6855,13182123.8,8339090.81
Sucursal Centro,7 Up,2021,4,1389,2004624.26,1394355.88
Sucursal Centro,Pepsi,2021,4,7420,14165438.09,8895542.29
Sucursal Sur,Coca Cola,2021,4,11681,32107724.57,24693977.35
Sucursal Sur,Fanta,2021,4,1621,2300028.38,1762286.68
Sucursal Sur,Sprite,2021,4,7704,17217607.93,12836124.44
Sucursal Sur,7 Up,2021,4,1569,2585246.03,1746467.96
Sucursal Sur,Pepsi,2021,4,7562,16193364.55,12616056.2
Sucursal Norte,Coca Cola,2021,5,10017,24650308.19,15384094.85
Sucursal Norte,Fanta,2021,5,1495,2312363.74,1479223.08
Sucursal Norte,Sprite,2021,5,7808,17696607.96,12463472.79
Sucursal Norte,7 Up,2021,5,1621,2333935.2,1679366.63
Sucursal Norte,Pepsi,2021,5,7541,13931083.1,9998517.63
Sucursal Centro,Coca Cola,2021,5,10933,31067415.04,23189565.15
Sucursal Centro,Fanta,2021,5,1758,2318777.25,1398720.13
Sucursal Centro,Sprite,2021,5,7378,14956631.92,11121201.2
Sucursal Centro,7 Up,2021,5,1493,2399278.96,1575556.69
Sucursal Centro,Pepsi,2021,5,7430,14120772.51,10620968.05
Sucursal Sur,Coca Cola,2021,5,11744,27883889.55,21751672.39
Sucursal Sur,Fanta,2021,5,1728,2487044.99,1509873.93
Sucursal Sur,Sprite,2021,5,7405,15718698.12,9548719.51
Sucursal Sur,7 Up,2021,5,1617,2493618.98,1977208.2
Sucursal Sur,Pepsi,2021,5,8610,16223548.37,11278542.27
Sucursal Norte,Coca Cola,2021,6,10739,26480693.4,16951936.16
Sucursal Norte,Fanta,2021,6,1710,2690689.69,1652719.3
Sucursal Norte,Sprite,2021,6,7405,15911580.68,10450213.64
Sucursal Norte,7 Up,2021,6,1643,2238774.45,1694896.1
Sucursal Norte,Pepsi,2021,6,7446,14523211.43,11329198.45
Sucursal Centro,Coca Cola,2021,6,10087,23606826.59,17701497.72
Sucursal Centro,Fanta,2021,6,1511,2075192.3,1335076.48
Sucursal Centro,Sprite,2021,6,7832,15658728.17,11996070.88
Sucursal Centro,7 Up,2021,6,1562,2274804.86,1411826.43
Sucursal Centro,Pepsi,2021,6,7248,14188485.61,10888905.84
Sucursal Sur,Coca Cola,2021,6,10646,26221287.65,15932915.4
Sucursal Sur,Fanta,2021,6,1469,2248823.47,1354597.7
Sucursal Sur,Sprite,2021,6,6836,13116075.27,8185121.68
Sucursal Sur,7 Up,2021,6,1499,2262871.34,1803075.67
Sucursal Sur,Pepsi,2021,6,7893,16954788.8,13329891.3
Sucursal Norte,Coca Cola,2021,7,11964,31781860.98,23908675.86
Sucursal Norte,Fanta,2021,7,1497,1982317.29,1465888.66
Sucursal Norte,Sprite,2021,7,7873,17490816.21,13791757.14
Sucursal Norte,7 Up,2021,7,1432,2358639.87,1437803.09
Sucursal Norte,Pepsi,2021,7,7680,14408931.32,10173008.68
Sucursal Centro,Coca Cola,2021,7,11959,32072010.65,22744621.05
Sucursal Centro,Fanta,2021,7,1694,2525687.33,1787223.4
Sucursal Centro,Sprite,2021,7,6875,14674845.7,9893550.96
Sucursal Centro,7 Up,2021,7,1582,2296535.51,1813146.56
Sucursal Centro,Pepsi,2021,7,7839,15544435.18,9728507.04
Sucursal Sur,Coca Cola,2021,7,11759,31760878.97,24885938.47
Sucursal Sur,Fanta,2021,7,1751,2656555.65,1716948.51
Sucursal Sur,Sprite,2021,7,7338,14354472.04,10063509.36
Sucursal Sur,7 Up,2021,7,1602,2225201.85,1380077.22
Sucursal Sur,Pepsi,2021,7,8786,18949316.47,14396367.97
Sucursal Norte,Coca Cola,2021,8,11735,32495604.06,25147845.76
Sucursal Norte,Fanta,2021,8,1651,2221664.7,1712086.44
Sucursal Norte,Sprite,2021,8,7179,16133278.95,10058197.87
Sucursal Norte,7 Up,2021,8,1510,2240399.34,1580690.97
Sucursal Norte,Pepsi,2021,8,7532,16299725.63,10096716.77
Sucursal Centro,Coca Cola,2021,8,10001,26985883.5,16801601.24
Sucursal Centro,Fanta,2021,8,1464,1944172.48,1543030.03
Sucursal Centro,Sprite,2021,8,7090,13699782.97,9061697.18
Sucursal Centro,7 Up,2021,8,1412,2244741.98,1393138.4
Sucursal Centro,Pepsi,2021,8,8107,15970628.03,12425510.76
Sucursal Sur,Coca Cola,2021,8,11363,27437605.58,21689637.21
Sucursal Sur,Fanta,2021,8,1541,2182546.33,1585297.74
Sucursal Sur,Sprite,2021,8,7618,16381759.22,10308593.73
Sucursal Sur,7 Up,2021,8,1412,2054050.01,1396655.67
Sucursal Sur,Pepsi,2021,8,8328,16130290.65,11811724.27
Sucursal Norte,Coca Cola,2021,9,10964,26465154.08,18585966.74
Sucursal Norte,Fanta,2021,9,1636,2277060.8,1561799.55
Sucursal Norte,Sprite,2021,9,7516,16478278.13,12986733.77
Sucursal Norte,7 Up,2021,9,1576,2169164.92,1707651.93
Sucursal Norte,Pepsi,2021,9,7808,14430581.88,10497948.98
Sucursal Centro,Coca Cola,2021,9,11969,30192076.64,22535383.08
Sucursal Centro,Fanta,2021,9,1590,2407371.31,1548236.79
Sucursal Centro,Sprite,2021,9,7742,17477683.08,10618924.08
Sucursal Centro,7 Up,2021,9,1448,2257884.28,1379721.22
Sucursal Centro,Pepsi,2021,9,8726,18851759.47,13986999.29
Sucursal Sur,Coca Cola,2021,9,11401,31224998.0,22454251.53
Sucursal Sur,Fanta,2021,9,1521,2047944.95,1615632.89
Sucursal Sur,Sprite,2021,9,6995,15809175.73,11190704.07
Sucursal Sur,7 Up,2021,9,1444,1984815.29,1432954.04
Sucursal Sur,Pepsi,2021,9,8637,18607713.33,11952477.56
Sucursal Norte,Coca Cola,2021,10,11890,28693352.42,20578712.24
Sucursal Norte,Fanta,2021,10,1604,2386515.48,1771066.7
Sucursal Norte,Sprite,2021,10,6601,12828824.33,8587486.44
Sucursal Norte,7 Up,2021,10,1453,2159625.64,1673729.43
Sucursal Norte,Pepsi,2021,10,7835,16843100.74,13423074.53
Sucursal Centro,Coca Cola,2021,10,10551,25817954.17,16466375.67
Sucursal Centro,Fanta,2021,10,1628,2558343.01,1933682.01
Sucursal Centro,Sprite,2021,10,7325,14421563.51,11349241.93
Sucursal Centro,7 Up,2021,10,1441,2145003.08,1670955.11
Sucursal Centro,Pepsi,2021,10,7874,15640151.55,12372097.99
Sucursal Sur,Coca Cola,2021,10,12052,29132050.16,21797913.93
Sucursal Sur,Fanta,2021,10,1469,2269154.64,1691805.9
Sucursal Sur,Sprite,2021,10,6559,14545200.74,9440536.97
Sucursal Sur,7 Up,2021,10,1512,2136577.0,1452434.65
Sucursal Sur,Pepsi,2021,10,7666,14150340.55,11245605.18
Sucursal Norte,Coca Cola,2021,11,11331,26904083.53,19156328.14
Sucursal Norte,Fanta,2021,11,1702,2403282.27,1832411.94
Sucursal Norte,Sprite,2021,11,7346,15577998.84,11507805.42
Sucursal Norte,7 Up,2021,11,1531,2127223.75,1279608.9
Sucursal Norte,Pepsi,2021,11,8244,16609339.83,13129001.97
Sucursal Centro,Coca Cola,2021,11,11068,27776256.66,18662007.38
Sucursal Centro,Fanta,2021,11,1653,2427139.33,1476150.49
Sucursal Centro,Sprite,2021,11,7379,14808002.44,10427277.75
Sucursal Centro,7 Up,2021,11,1476,2247784.05,1411540.74
Sucursal Centro,Pepsi,2021,11,7355,14297692.12,9715310.28
Sucursal Sur,Coca Cola,2021,11,11379,31442758.05,25020959.64
Sucursal Sur,Fanta,2021,11,1522,2221974.15,1737070.09
Sucursal Sur,Sprite,2021,11,7153,13671513.79,8469922.13
Sucursal Sur,7 Up,2021,11,1527,2504217.1,1666425.77
Sucursal Sur,Pepsi,2021,11,8628,19341844.25,15205511.49
Sucursal Norte,Coca Cola,2021,12,11394,28243950.47,20081695.02
Sucursal Norte,Fanta,2021,12,1728,2337108.93,1810934.08
Sucursal Norte,Sprite,2021,12,7752,17710988.58,13810136.93
Sucursal Norte,7 Up,2021,12,1579,2347313.96,1413670.09
Sucursal Norte,Pepsi,2021,12,7889,16764212.6,11192339.44
Sucursal Centro,Coca Cola,2021,12,10095,24992298.16,19967498.29
Sucursal Centro,Fanta,2021,12,1642,2263673.49,1583784.18
Sucursal Centro,Sprite,2021,12,6596,14246460.94,9851868.22
Sucursal Centro,7 Up,2021,12,1404,2134281.7,1385976.42
Sucursal Centro,Pepsi,2021,12,7716,16407366.73,12462740.28
Sucursal Sur,Coca Cola,2021,12,11097,31362357.24,21920268.28
Sucursal Sur,Fanta,2021,12,1709,2324159.76,1691814.89
Sucursal Sur,Sprite,2021,12,7273,14412056.71,10655085.55
Sucursal Sur,7 Up,2021,12,1352,1904578.91,1451588.17
Sucursal Sur,Pepsi,2021,12,8565,18351076.21,12846528.25
Sucursal Norte,Coca Cola,2022,1,11609,35318514.71,21370247.64
Sucursal Norte,Fanta,2022,1,1373,1579796.38,1142331.15
Sucursal Norte,Sprite,2022,1,7016,17001572.57,11460105.97
Sucursal Norte,7 Up,2022,1,2041,3218424.16,2456751.56
Sucursal Norte,Pepsi,2022,1,7526,16954787.86,13550198.49
Sucursal Centro,Coca Cola,2022,1,12360,40171452.83,25233016.22
Sucursal Centro,Fanta,2022,1,1188,1264322.55,779199.58
Sucursal Centro,Sprite,2022,1,6013,14466512.15,9510749.01
Sucursal Centro,7 Up,2022,1,2171,3368695.74,2202239.92
Sucursal Centro,Pepsi,2022,1,7945,17877917.9,11453475.02
Sucursal Sur,Coca Cola,2022,1,11506,37331294.54,28607222.26
Sucursal Sur,Fanta,2022,1,1180,1412559.73,1074757.25
Sucursal Sur,Sprite,2022,1,6927,16385307.3,9837461.78
Sucursal Sur,7 Up,2022,1,2135,3497800.12,2516415.8
Sucursal Sur,Pepsi,2022,1,8570,22535001.09,14598919.06
Sucursal Norte,Coca Cola,2022,2,12627,45986069.6,31710037.72
Sucursal Norte,Fanta,2022,2,1259,1344811.35,930670.44
Sucursal Norte,Sprite,2022,2,6233,13630665.2,8927092.77
Sucursal Norte,7 Up,2022,2,2078,3258695.48,2598840.31
Sucursal Norte,Pepsi,2022,2,8180,20681873.58,13704076.62
Sucursal Centro,Coca Cola,2022,2,13253,41739321.05,26275226.15
Sucursal Centro,Fanta,2022,2,1201,1400147.18,1065782.35
Sucursal Centro,Sprite,2022,2,6665,14626734.19,11380001.3
Sucursal Centro,7 Up,2022,2,2062,2967719.44,1901280.69
Sucursal Centro,Pepsi,2022,2,7868,20006115.13,13367456.42
Sucursal Sur,Coca Cola,2022,2,10958,38405892.94,26771167.7
Sucursal Sur,Fanta,2022,2,1248,1429547.59,1055939.21
Sucursal Sur,Sprite,2022,2,6691,15801094.75,11347048.54
Sucursal Sur,7 Up,2022,2,2411,3317522.69,2515119.75
Sucursal Sur,Pepsi,2022,2,7708,19734008.62,14448655.54
Sucursal Norte,Coca Cola,2022,3,12010,44256518.85,28799511.07
Sucursal Norte,Fanta,2022,3,1397,1630904.23,1274849.33
Sucursal Norte,Sprite,2022,3,6621,14315162.94,9738679.17
Sucursal Norte,7 Up,2022,3,2333,3786613.66,2662551.26
Sucursal Norte,Pepsi,2022,3,7568,19591417.88,15586928.43
Sucursal Centro,Coca Cola,2022,3,11242,36053544.15,25804718.14
Sucursal Centro,Fanta,2022,3,1306,1598332.54,1115618.74
Sucursal Centro,Sprite,2022,3,6890,15440087.65,12040916.44
Sucursal Centro,7 Up,2022,3,2166,3019377.14,2261070.8
Sucursal Centro,Pepsi,2022,3,7642,19514626.06,14200843.56
Sucursal Sur,Coca Cola,2022,3,12090,42171956.6,29356057.13
Sucursal Sur,Fanta,2022,3,1312,1425008.44,1118223.6
Sucursal Sur,Sprite,2022,3,6247,14765143.1,9038004.57
