Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Sauvignon Blanc,2020,3,3563,9020478.73,6887767.88
Sucursal Sur,Cabernet Sauvignon,2020,3,4684,15443367.55,11511249.22
Sucursal Sur,Merlot,2020,3,4175,10046465.66,6854608.3
Sucursal Sur,Pinot Noir,2020,3,3049,10726060.35,7750324.8
Sucursal Sur,Chardonnay,2020,3,4354,11036186.09,8821180.04
Sucursal Sur,Sauvignon Blanc,2020,3,3212,7722592.55,5814244.75
Sucursal Norte,Cabernet Sauvignon,2020,4,5281,14892459.58,10056917.91
Sucursal Norte,Merlot,2020,4,3931,9050733.46,5599336.85
Sucursal Norte,Pinot Noir,2020,4,3198,10360512.22,7880029.74
Sucursal Norte,Chardonnay,2020,4,4425,13292371.41,9930659.68
Sucursal Norte,Sauvignon Blanc,2020,4,3587,8600971.01,5898760.22
Sucursal Centro,Cabernet Sauvignon,2020,4,4673,13328482.15,10175450.82
Sucursal Centro,Merlot,2020,4,3711,9289575.33,7114767.33
Sucursal Centro,Pinot Noir,2020,4,2890,10426030.8,6336420.35
Sucursal Centro,Chardonnay,2020,4,4286,13126300.22,9194991.44
Sucursal Centro,Sauvignon Blanc,2020,4,3520,9787596.17,7036413.4
Sucursal Sur,Cabernet Sauvignon,2020,4,4776,14003052.33,8734516.4
Sucursal Sur,Merlot,2020,4,3779,8719582.47,5384422.36
Sucursal Sur,Pinot Noir,2020,4,3124,10624133.19,7663103.5
Sucursal Sur,Chardonnay,2020,4,4091,10355009.25,6859144.64
Sucursal Sur,Sauvignon Blanc,2020,4,3603,9012180.89,6186393.24
Sucursal Norte,Cabernet Sauvignon,2020,5,5150,15618222.0,9543966.0
Sucursal Norte,Merlot,2020,5,4073,9877257.08,7342162.93
Sucursal Norte,Pinot Noir,2020,5,3121,11214935.65,8676947.28
Sucursal Norte,Chardonnay,2020,5,4320,12293742.92,7401654.68
Sucursal Norte,Sauvignon Blanc,2020,5,3282,8012722.97,5520791.66
Sucursal Centro,Cabernet Sauvignon,2020,5,4549,14918418.92,10198625.08
Sucursal Centro,Merlot,2020,5,4327,10732426.68,7856785.98
Sucursal Centro,Pinot Noir,2020,5,3085,11622756.6,7801599.83
Sucursal Centro,Chardonnay,2020,5,4332,10946650.34,8369065.56
Sucursal Centro,Sauvignon Blanc,2020,5,3280,8746733.62,6208103.1
Sucursal Sur,Cabernet Sauvignon,2020,5,4602,12664185.1,8895980.97
Sucursal Sur,Merlot,2020,5,4115,9935809.15,6442507.96
Sucursal Sur,Pinot Noir,2020,5,3254,11924919.29,8853994.68
Sucursal Sur,Chardonnay,2020,5,4862,14477767.24,9579769.28
Sucursal Sur,Sauvignon Blanc,2020,5,3203,8966425.38,6622398.59
Sucursal Norte,Cabernet Sauvignon,2020,6,4751,14010861.13,8605335.35
Sucursal Norte,Merlot,2020,6,3801,9556177.0,7628342.05
Sucursal Norte,Pinot Noir,2020,6,2859,10471541.71,8062764.98
Sucursal Norte,Chardonnay,2020,6,4836,14607248.45,8847256.82
Sucursal Norte,Sauvignon Blanc,2020,6,3585,10100706.69,7514569.5
Sucursal Centro,Cabernet Sauvignon,2020,6,5097,15914972.93,9811810.45
Sucursal Centro,Merlot,2020,6,4392,10198892.11,7435987.25
Sucursal Centro,Pinot Noir,2020,6,3072,11171827.41,7757883.61
Sucursal Centro,Chardonnay,2020,6,4179,11338012.31,7432564.37
Sucursal Centro,Sauvignon Blanc,2020,6,3803,9415204.99,6734744.76
Sucursal Sur,Cabernet Sauvignon,2020,6,4977,14821093.96,9048260.31
Sucursal Sur,Merlot,2020,6,3893,10673955.88,7143751.37
Sucursal Sur,Pinot Noir,2020,6,3184,11311751.82,7897351.96
Sucursal Sur,Chardonnay,2020,6,4112,11814437.08,7774883.75
Sucursal Sur,Sauvignon Blanc,2020,6,3169,8008288.06,4937454.08
Sucursal Norte,Cabernet Sauvignon,2020,7,4836,15057949.57,9965616.72
Sucursal Norte,Merlot,2020,7,4037,10344893.3,6547149.51
Sucursal Norte,Pinot Noir,2020,7,2747,9788194.66,5994188.49
Sucursal Norte,Chardonnay,2020,7,4172,11760717.91,8376811.86
Sucursal Norte,Sauvignon Blanc,2020,7,3587,8963529.03,5513788.32
Sucursal Centro,Cabernet Sauvignon,2020,7,5470,17112443.02,10501302.5
Sucursal Centro,Merlot,2020,7,4026,10443690.57,7296277.97
Sucursal Centro,Pinot Noir,2020,7,3297,12462400.94,9483444.25
Sucursal Centro,Chardonnay,2020,7,4186,12041840.27,8582258.1
Sucursal Centro,Sauvignon Blanc,2020,7,3761,10377921.69,8043598.52
Sucursal Sur,Cabernet Sauvignon,2020,7,4566,13783934.85,9795301.67
Sucursal Sur,Merlot,2020,7,3741,9350675.4,6829551.29
Sucursal Sur,Pinot Noir,2020,7,3098,10740009.88,7889937.05
Sucursal Sur,Chardonnay,2020,7,4338,11916580.11,8533966.03
Sucursal Sur,Sauvignon Blanc,2020,7,3784,9579965.43,5855395.49
Sucursal Norte,Cabernet Sauvignon,2020,8,5107,14149429.22,10469403.49
Sucursal Norte,Merlot,2020,8,3727,8938104.54,6465924.98
Sucursal Norte,Pinot Noir,2020,8,3187,11243157.06,8350602.08
Sucursal Norte,Chardonnay,2020,8,4557,11854341.05,7766132.93
Sucursal Norte,Sauvignon Blanc,2020,8,3452,9167848.63,6039789.4
Sucursal Centro,Cabernet Sauvignon,2020,8,4942,13965615.07,11014750.17
Sucursal Centro,Merlot,2020,8,3715,8963553.51,6382699.62
Sucursal Centro,Pinot Noir,2020,8,2765,9138113.21,5945412.52
Sucursal Centro,Chardonnay,2020,8,4579,12638094.93,9409358.46
Sucursal Centro,Sauvignon Blanc,2020,8,3694,9935626.38,6614606.89
Sucursal Sur,Cabernet Sauvignon,2020,8,5436,16688411.43,10193765.23
Sucursal Sur,Merlot,2020,8,3697,10151438.51,7281089.98
Sucursal Sur,Pinot Noir,2020,8,3105,10115464.38,6376193.84
Sucursal Sur,Chardonnay,2020,8,4760,14233047.13,9664420.4
Sucursal Sur,Sauvignon Blanc,2020,8,3540,8937558.9,7074365.8
Sucursal Norte,Cabernet Sauvignon,2020,9,5428,14951925.35,9359332.47
Sucursal Norte,Merlot,2020,9,3861,9644188.96,6392985.63
Sucursal Norte,Pinot Noir,2020,9,3280,10452384.56,7972776.94
Sucursal Norte,Chardonnay,2020,9,4208,11746041.18,9159114.19
Sucursal Norte,Sauvignon Blanc,2020,9,3810,10711185.78,8121261.31
Sucursal Centro,Cabernet Sauvignon,2020,9,4947,15889468.84,10903417.36
Sucursal Centro,Merlot,2020,9,3955,10644224.4,7507012.17
Sucursal Centro,Pinot Noir,2020,9,2727,9898896.33,6603041.91
Sucursal Centro,Chardonnay,2020,9,4578,13894415.96,9526209.95
Sucursal Centro,Sauvignon Blanc,2020,9,3384,8984680.94,6147854.31
Sucursal Sur,Cabernet Sauvignon,2020,9,5147,16407539.99,12635492.73
Sucursal Sur,Merlot,2020,9,4358,10861233.31,8083207.62
Sucursal Sur,Pinot Noir,2020,9,3098,11537476.35,7375332.26
Sucursal Sur,Chardonnay,2020,9,4803,14202136.93,10965133.53
Sucursal Sur,Sauvignon Blanc,2020,9,3404,9398400.4,7356045.42
Sucursal Norte,Cabernet Sauvignon,2020,10,5455,14952802.81,11868600.59
Sucursal Norte,Merlot,2020,10,3910,8939406.02,6599334.94
Sucursal Norte,Pinot Noir,2020,10,2826,10080864.48,6314332.39
Sucursal Norte,Chardonnay,2020,10,4766,13890753.64,9745493.25
Sucursal Norte,Sauvignon Blanc,2020,10,3511,9581885.26,6177719.86
Sucursal Centro,Cabernet Sauvignon,2020,10,4763,13547308.61,8603454.64
Sucursal Centro,Merlot,2020,10,3954,9130971.45,6556086.63
Sucursal Centro,Pinot Noir,2020,10,2913,9352037.89,6729244.01
Sucursal Centro,Chardonnay,2020,10,4750,14314602.5,9660254.81
Sucursal Centro,Sauvignon Blanc,2020,10,3203,8895499.26,6523227.42
Sucursal Sur,Cabernet Sauvignon,2020,10,4802,15430283.98,11442156.11
Sucursal Sur,Merlot,2020,10,3899,10117374.87,6957153.1
Sucursal Sur,Pinot Noir,2020,10,3086,10146878.26,6495898.69
Sucursal Sur,Chardonnay,2020,10,4129,12155785.43,9483665.04
Sucursal Sur,Sauvignon Blanc,2020,10,3493,8684483.04,5788198.31
Sucursal Norte,Cabernet Sauvignon,2020,11,4510,14516147.91,9536056.96
Sucursal Norte,Merlot,2020,11,4394,10982393.91,7656005.86
Sucursal Norte,Pinot Noir,2020,11,3274,10757482.52,6702792.58
Sucursal Norte,Chardonnay,2020,11,4194,12800599.22,10119764.0
Sucursal Norte,Sauvignon Blanc,2020,11,3517,9470453.37,6269937.4
Sucursal Centro,Cabernet Sauvignon,2020,11,5484,15298801.06,10617126.98
Sucursal Centro,Merlot,2020,11,4125,9282633.58,6831291.81
Sucursal Centro,Pinot Noir,2020,11,2821,10026096.73,7457928.97
Sucursal Centro,Chardonnay,2020,11,4788,14066414.91,9385838.01
Sucursal Centro,Sauvignon Blanc,2020,11,3776,10554604.74,6798471.71
Sucursal Sur,Cabernet Sauvignon,2020,11,4935,14946677.17,9940582.51
Sucursal Sur,Merlot,2020,11,3670,8509339.19,6668537.26
Sucursal Sur,Pinot Noir,2020,11,3038,9659612.82,5940205.12
Sucursal Sur,Chardonnay,2020,11,4901,13344050.99,10164539.41
Sucursal Sur,Sauvignon Blanc,2020,11,3552,9579330.07,6056599.46
Sucursal Norte,Cabernet Sauvignon,2020,12,5422,15603858.37,12269642.78
Sucursal Norte,Merlot,2020,12,4262,11285309.76,8985824.81
Sucursal Norte,Pinot Noir,2020,12,3263,10588971.75,8348952.89
Sucursal Norte,Chardonnay,2020,12,4581,12807750.0,8076398.44
Sucursal Norte,Sauvignon Blanc,2020,12,3828,10507465.67,7185490.24
Sucursal Centro,Cabernet Sauvignon,2020,12,4856,15461569.97,10494641.21
Sucursal Centro,Merlot,2020,12,3890,10256936.59,6193979.65
Sucursal Centro,Pinot Noir,2020,12,3230,10831792.27,7437092.72
Sucursal Centro,Chardonnay,2020,12,4680,12771185.78,9246364.36
Sucursal Centro,Sauvignon Blanc,2020,12,3244,7918322.99,5027107.34
Sucursal Sur,Cabernet Sauvignon,2020,12,5146,13933707.2,9753833.22
Sucursal Sur,Merlot,2020,12,3776,9384436.01,6219638.14
Sucursal Sur,Pinot Noir,2020,12,2968,11102190.55,7851956.33
Sucursal Sur,Chardonnay,2020,12,4369,12715946.1,7703570.06
Sucursal Sur,Sauvignon Blanc,2020,12,3828,9456598.7,5693872.18
Sucursal Norte,Cabernet Sauvignon,2021,1,5484,18961720.54,11424030.3
Sucursal Norte,Merlot,2021,1,4015,10758837.53,8246611.01
Sucursal Norte,Pinot Noir,2021,1,3272,15657858.09,10348054.37
Sucursal Norte,Chardonnay,2021,1,4697,15545432.63,9506571.61
Sucursal Norte,Sauvignon Blanc,2021,1,3327,9854775.68,6094161.85
Sucursal Centro,Cabernet Sauvignon,2021,1,5145,16848618.31,11633643.59
Sucursal Centro,Merlot,2021,1,3641,9708993.53,6653297.45
Sucursal Centro,Pinot Noir,2021,1,3832,17064180.56,11722207.83
Sucursal Centro,Chardonnay,2021,1,5309,16433383.33,10148682.25
Sucursal Centro,Sauvignon Blanc,2021,1,3522,10612414.22,6369180.05
Sucursal Sur,Cabernet Sauvignon,2021,1,5329,18296677.15,11805877.4
Sucursal Sur,Merlot,2021,1,4303,11930628.31,9532029.09
Sucursal Sur,Pinot Noir,2021,1,3582,17338301.0,13458331.73
Sucursal Sur,Chardonnay,2021,1,4708,15063587.92,11998134.94
Sucursal Sur,Sauvignon Blanc,2021,1,3838,11745370.53,7370453.37
Sucursal Norte,Cabernet Sauvignon,2021,2,5499,20941980.82,15533539.72
Sucursal Norte,Merlot,2021,2,4218,10590835.58,8207205.22
Sucursal Norte,Pinot Noir,2021,2,3696,16329353.99,9854419.21
Sucursal Norte,Chardonnay,2021,2,4594,16031512.09,12741543.49
Sucursal Norte,Sauvignon Blanc,2021,2,3430,9528679.33,7384829.87
Sucursal Centro,Cabernet Sauvignon,2021,2,5574,20502711.27,12914262.52
Sucursal Centro,Merlot,2021,2,3810,9951333.45,6402574.71
Sucursal Centro,Pinot Noir,2021,2,3261,16175288.78,10301979.28
Sucursal Centro,Chardonnay,2021,2,4743,16667191.11,10668170.26
Sucursal Centro,Sauvignon Blanc,2021,2,3521,10133820.96,7546844.77
Sucursal Sur,Cabernet Sauvignon,2021,2,5892,19675008.61,13768857.22
Sucursal Sur,Merlot,2021,2,4316,12320775.73,9441872.83
Sucursal Sur,Pinot Noir,2021,2,3947,16584039.17,11772892.98
Sucursal Sur,Chardonnay,2021,2,4783,15065634.7,10642352.27
Sucursal Sur,Sauvignon Blanc,2021,2,3504,10533178.81,7404626.77
Sucursal Norte,Cabernet Sauvignon,2021,3,5325,18807604.98,14528905.85
Sucursal Norte,Merlot,2021,3,3817,10913794.45,7904421.62
Sucursal Norte,Pinot Noir,2021,3,3687,15222955.14,10026398.64
Sucursal Norte,Chardonnay,2021,3,4500,14896951.72,9063757.26
Sucursal Norte,Sauvignon Blanc,2021,3,3461,9670634.22,6446843.55
Sucursal Centro,Cabernet Sauvignon,2021,3,5982,22176660.22,17435097.83
Sucursal Centro,Merlot,2021,3,3709,10734763.32,7309499.42
Sucursal Centro,Pinot Noir,2021,3,3541,15818325.41,11694151.26
Sucursal Centro,Chardonnay,2021,3,4464,14461527.84,9900073.14
Sucursal Centro,Sauvignon Blanc,2021,3,3287,8774282.45,6285433.05
Sucursal Sur,Cabernet Sauvignon,2021,3,5305,20836669.13,12580815.47
Sucursal Sur,Merlot,2021,3,3825,10093608.73,6671687.74
Sucursal Sur,Pinot Noir,2021,3,3303,13588464.43,10699180.2
Sucursal Sur,Chardonnay,2021,3,4971,18262354.41,11452438.65
Sucursal Sur,Sauvignon Blanc,2021,3,3358,8862754.05,5662412.7
Sucursal Norte,Cabernet Sauvignon,2021,4,5389,17527739.02,13930714.94
Sucursal Norte,Merlot,2021,4,4382,12761139.84,9024987.57
Sucursal Norte,Pinot Noir,2021,4,3931,18939401.81,13153504.23
Sucursal Norte,Chardonnay,2021,4,4850,17779103.56,12004890.73
Sucursal Norte,Sauvignon Blanc,2021,4,3458,9466457.7,7299215.02
Sucursal Centro,Cabernet Sauvignon,2021,4,5801,18972733.77,11664695.85
Sucursal Centro,Merlot,2021,4,3603,9964745.17,6390169.31
Sucursal Centro,Pinot Noir,2021,4,3529,17619740.28,12053130.56
Sucursal Centro,Chardonnay,2021,4,4931,15652341.92,11634493.77
Sucursal Centro,Sauvignon Blanc,2021,4,3212,9435955.53,6309656.51
Sucursal Sur,Cabernet Sauvignon,2021,4,5251,19169981.02,14678714.98
Sucursal Sur,Merlot,2021,4,4076,11298878.98,8783449.6
Sucursal Sur,Pinot Noir,2021,4,3650,16506193.89,10572614.68
Sucursal Sur,Chardonnay,2021,4,4610,15422915.98,11794056.96
Sucursal Sur,Sauvignon Blanc,2021,4,3840,10810090.11,7713506.92
Sucursal Norte,Cabernet Sauvignon,2021,5,5826,21567216.99,15703985.26
Sucursal Norte,Merlot,2021,5,4177,11415722.36,8246469.15
Sucursal Norte,Pinot Noir,2021,5,3444,16015051.78,12676624.1
Sucursal Norte,Chardonnay,2021,5,4931,14965973.27,11262776.64
Sucursal Norte,Sauvignon Blanc,2021,5,3545,10573321.32,6824088.28
Sucursal Centro,Cabernet Sauvignon,2021,5,5189,19848556.16,12223479.63
Sucursal Centro,Merlot,2021,5,4244,10922474.01,8255280.72
Sucursal Centro,Pinot Noir,2021,5,3891,17812299.49,11092946.18
Sucursal Centro,Chardonnay,2021,5,4528,13921298.38,9880848.67
Sucursal Centro,Sauvignon Blanc,2021,5,3548,10491504.76,6461093.11
Sucursal Sur,Cabernet Sauvignon,2021,5,5910,19758581.93,14157224.68
Sucursal Sur,Merlot,2021,5,3954,10774543.88,6596533.09
Sucursal Sur,Pinot Noir,2021,5,3560,17452181.35,12779799.96
Sucursal Sur,Chardonnay,2021,5,4665,15423032.41,11125377.05
Sucursal Sur,Sauvignon Blanc,2021,5,3654,10847990.0,7911336.8
Sucursal Norte,Cabernet Sauvignon,2021,6,5490,21101504.82,16109121.56
Sucursal Norte,Merlot,2021,6,3720,9252833.43,7166100.26
Sucursal Norte,Pinot Noir,2021,6,3876,17674459.88,13529536.37
Sucursal Norte,Chardonnay,2021,6,5147,15885160.36,12103798.45
Sucursal Norte,Sauvignon Blanc,2021,6,3325,9227443.86,7381014.72
Sucursal Centro,Cabernet Sauvignon,2021,6,5658,19464564.1,12943061.69
Sucursal Centro,Merlot,2021,6,3881,9966153.23,7001682.83
Sucursal Centro,Pinot Noir,2021,6,3753,18752644.52,14052744.2
Sucursal Centro,Chardonnay,2021,6,4996,15192417.29,10556798.93
Sucursal Centro,Sauvignon Blanc,2021,6,3688,10058308.61,6848483.48
Sucursal Sur,Cabernet Sauvignon,2021,6,5782,20696232.64,14532783.59
Sucursal Sur,Merlot,2021,6,4217,11078038.82,7571928.33
Sucursal Sur,Pinot Noir,2021,6,3438,16466631.82,10938457.39
Sucursal Sur,Chardonnay,2021,6,5224,16144944.5,10113089.34
Sucursal Sur,Sauvignon Blanc,2021,6,3285,9195540.05,6554488.84
Sucursal Norte,Cabernet Sauvignon,2021,7,5873,20444476.2,14053334.82
Sucursal Norte,Merlot,2021,7,3730,10965571.37,7650311.98
Sucursal Norte,Pinot Noir,2021,7,3757,17304533.1,10482047.65
Sucursal Norte,Chardonnay,2021,7,4609,14984646.05,11247905.24
Sucursal Norte,Sauvignon Blanc,2021,7,3489,10165678.68,6987321.04
Sucursal Centro,Cabernet Sauvignon,2021,7,5024,19504758.74,12595320.13
Sucursal Centro,Merlot,2021,7,4022,10881214.84,8380156.34
Sucursal Centro,Pinot Noir,2021,7,3766,18077460.01,11080132.31
Sucursal Centro,Chardonnay,2021,7,4602,15274234.35,10704251.0
Sucursal Centro,Sauvignon Blanc,2021,7,3841,10114309.83,7774230.69
Sucursal Sur,Cabernet Sauvignon,2021,7,5276,19834288.44,12797792.04
Sucursal Sur,Merlot,2021,7,3825,10955833.24,7300226.84
Sucursal Sur,Pinot Noir,2021,7,3719,17230229.04,11649326.7
Sucursal Sur,Chardonnay,2021,7,5355,18099892.59,12765027.92
Sucursal Sur,Sauvignon Blanc,2021,7,3702,9945308.0,6976867.02
Sucursal Norte,Cabernet Sauvignon,2021,8,5452,19701777.75,15554676.24
Sucursal Norte,Merlot,2021,8,4176,12000074.61,9457445.32
Sucursal Norte,Pinot Noir,2021,8,3468,16773665.2,10181599.32
Sucursal Norte,Chardonnay,2021,8,5064,18109552.67,14408538.9
Sucursal Norte,Sauvignon Blanc,2021,8,3234,8935285.18,6654667.3
Sucursal Centro,Cabernet Sauvignon,2021,8,6004,21850957.62,14671292.46
Sucursal Centro,Merlot,2021,8,4102,11018364.21,7255936.09
Sucursal Centro,Pinot Noir,2021,8,3599,16415031.56,11516004.88
Sucursal Centro,Chardonnay,2021,8,4783,17018631.49,11930840.08
Sucursal Centro,Sauvignon Blanc,2021,8,3670,9743338.98,5934886.37
Sucursal Sur,Cabernet Sauvignon,2021,8,5475,19988368.57,14443280.9
Sucursal Sur,Merlot,2021,8,3792,9599334.95,6240019.81
Sucursal Sur,Pinot Noir,2021,8,3351,14570852.08,11177431.85
Sucursal Sur,Chardonnay,2021,8,4823,14905849.71,10767848.13
Sucursal Sur,Sauvignon Blanc,2021,8,3436,9299914.65,7072304.42
Sucursal Norte,Cabernet Sauvignon,2021,9,5303,17696574.72,12287772.67
Sucursal Norte,Merlot,2021,9,3888,11229804.71,7182613.26
Sucursal Norte,Pinot Noir,2021,9,3465,14231139.3,9144940.67
Sucursal Norte,Chardonnay,2021,9,5133,17653913.04,10799096.34
Sucursal Norte,Sauvignon Blanc,2021,9,3469,9477159.76,6492917.26
Sucursal Centro,Cabernet Sauvignon,2021,9,5402,19490909.96,14408074.68
Sucursal Centro,Merlot,2021,9,3958,10770320.14,8162378.42
Sucursal Centro,Pinot Noir,2021,9,3805,17646865.49,12606383.37
Sucursal Centro,Chardonnay,2021,9,5114,17460164.1,12112739.92
Sucursal Centro,Sauvignon Blanc,2021,9,3527,10792963.21,7455430.14
Sucursal Sur,Cabernet Sauvignon,2021,9,5118,17076279.1,12107752.86
Sucursal Sur,Merlot,2021,9,3964,10687663.02,7254072.1
Sucursal Sur,Pinot Noir,2021,9,3570,16352624.44,11980596.25
Sucursal Sur,Chardonnay,2021,9,4642,15028196.85,11591257.05
Sucursal Sur,Sauvignon Blanc,2021,9,3446,9641437.47,6574976.27
Sucursal Norte,Cabernet Sauvignon,2021,10,5122,18976253.78,14339823.08
Sucursal Norte,Merlot,2021,10,3602,9389440.09,6697028.58
Sucursal Norte,Pinot Noir,2021,10,3688,16277826.97,10526658.44
Sucursal Norte,Chardonnay,2021,10,4830,17493315.67,10738570.55
Sucursal Norte,Sauvignon Blanc,2021,10,3177,9048803.13,6292904.41
Sucursal Centro,Cabernet Sauvignon,2021,10,5804,21803035.4,16072028.46
Sucursal Centro,Merlot,2021,10,3701,10893613.2,7831953.28
Sucursal Centro,Pinot Noir,2021,10,3430,16378917.79,12038066.03
Sucursal Centro,Chardonnay,2021,10,4884,17499608.15,10890899.3
Sucursal Centro,Sauvignon Blanc,2021,10,3642,9756744.53,7799070.96
Sucursal Sur,Cabernet Sauvignon,2021,10,5681,20281274.1,12304594.61
Sucursal Sur,Merlot,2021,10,4388,11427398.83,8560164.53
Sucursal Sur,Pinot Noir,2021,10,3666,15652471.53,11686399.07
Sucursal Sur,Chardonnay,2021,10,4904,17680912.03,11193180.17
Sucursal Sur,Sauvignon Blanc,2021,10,3161,9055694.84,5523874.21
Sucursal Norte,Cabernet Sauvignon,2021,11,5590,18841298.68,13845498.58
Sucursal Norte,Merlot,2021,11,3607,10878310.72,7810737.91
Sucursal Norte,Pinot Noir,2021,11,3894,16015238.42,11073344.21
Sucursal Norte,Chardonnay,2021,11,4764,16552005.62,10291596.04
Sucursal Norte,Sauvignon Blanc,2021,11,3265,9311613.95,6470791.17
Sucursal Centro,Cabernet Sauvignon,2021,11,5912,22185339.77,17562909.59
Sucursal Centro,Merlot,2021,11,3780,10999200.13,7041863.51
Sucursal Centro,Pinot Noir,2021,11,3721,17314692.48,12862809.51
Sucursal Centro,Chardonnay,2021,11,4837,16589901.2,12600225.85
Sucursal Centro,Sauvignon Blanc,2021,11,3420,9425233.83,5802381.21
Sucursal Sur,Cabernet Sauvignon,2021,11,5465,20566365.71,14523807.55
Sucursal Sur,Merlot,2021,11,3867,11240451.01,6853874.73
Sucursal Sur,Pinot Noir,2021,11,3667,15134552.45,11516005.03
Sucursal Sur,Chardonnay,2021,11,4994,18243242.42,13143960.13
Sucursal Sur,Sauvignon Blanc,2021,11,3341,8785594.33,5974716.04
Sucursal Norte,Cabernet Sauvignon,2021,12,5848,22034883.14,14105650.82
Sucursal Norte,Merlot,2021,12,4248,12104055.54,8989839.02
Sucursal Norte,Pinot Noir,2021,12,3520,16395788.05,11593730.66
Sucursal Norte,Chardonnay,2021,12,4879,16942175.82,12133632.55
Sucursal Norte,Sauvignon Blanc,2021,12,3304,9773063.85,6121232.35
Sucursal Centro,Cabernet Sauvignon,2021,12,5195,20092162.84,14917781.41
Sucursal Centro,Merlot,2021,12,4291,11045020.99,6751594.65
Sucursal Centro,Pinot Noir,2021,12,3352,15913218.76,10076351.24
Sucursal Centro,Chardonnay,2021,12,5177,16870583.22,12505056.8
Sucursal Centro,Sauvignon Blanc,2021,12,3433,9782123.42,6879588.78
Sucursal Sur,Cabernet Sauvignon,2021,12,5254,19695855.81,14966536.98
Sucursal Sur,Merlot,2021,12,4349,11811713.8,8883788.65
Sucursal Sur,Pinot Noir,2021,12,3287,15621758.66,11579621.01
Sucursal Sur,Chardonnay,2021,12,4494,13848451.74,10338033.62
Sucursal Sur,Sauvignon Blanc,2021,12,3602,10007539.53,7037558.05
Sucursal Norte,Cabernet Sauvignon,2022,1,6379,25527705.21,18042652.05
Sucursal Norte,Merlot,2022,1,3827,11219133.98,7181347.62
Sucursal Norte,Pinot Noir,2022,1,4709,26224848.51,20082876.11
Sucursal Norte,Chardonnay,2022,1,5942,22430365.67,17772370.12
Sucursal Norte,Sauvignon Blanc,2022,1,3367,10812739.57,7830320.61
Sucursal Centro,Cabernet Sauvignon,2022,1,5685,24213041.81,15401250.25
Sucursal Centro,Merlot,2022,1,4326,11984338.76,7428760.68
Sucursal Centro,Pinot Noir,2022,1,4644,28170669.51,21650524.81
Sucursal Centro,Chardonnay,2022,1,5576,23290493.88,17610413.58
Sucursal Centro,Sauvignon Blanc,2022,1,3473,10829352.87,7404255.98
