Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Merlot,2020,11,4296,11748718.75,8328940.71
Sucursal Sur,Pinot Noir,2020,11,3095,10919331.37,6585668.95
Sucursal Sur,Chardonnay,2020,11,4737,13588691.63,8337043.82
Sucursal Sur,Sauvignon Blanc,2020,11,3238,7967567.0,6146754.16
Sucursal Norte,Cabernet Sauvignon,2020,12,5340,15978159.57,10372363.89
Sucursal Norte,Merlot,2020,12,4325,10759042.04,6500307.3
Sucursal Norte,Pinot Noir,2020,12,2949,9979957.01,7089403.11
Sucursal Norte,Chardonnay,2020,12,4185,10997561.97,7121183.0
Sucursal Norte,Sauvignon Blanc,2020,12,3558,9746419.65,6599563.6
Sucursal Centro,Cabernet Sauvignon,2020,12,4945,15352607.23,12215561.27
Sucursal Centro,Merlot,2020,12,3602,9735206.31,6934294.72
Sucursal Centro,Pinot Noir,2020,12,3242,10617994.84,7340917.61
Sucursal Centro,Chardonnay,2020,12,4531,13729646.01,9477467.44
Sucursal Centro,Sauvignon Blanc,2020,12,3521,10054059.23,6233874.8
Sucursal Sur,Cabernet Sauvignon,2020,12,4544,13842771.94,10475405.61
Sucursal Sur,Merlot,2020,12,4191,10056751.51,8022604.69
Sucursal Sur,Pinot Noir,2020,12,2954,10997632.14,8475407.62
Sucursal Sur,Chardonnay,2020,12,4292,12766051.29,10070472.44
Sucursal Sur,Sauvignon Blanc,2020,12,3644,9694795.44,6801745.98
Sucursal Norte,Cabernet Sauvignon,2021,1,5568,21324665.29,13259695.9
Sucursal Norte,Merlot,2021,1,3686,10467803.18,6425579.3
Sucursal Norte,Pinot Noir,2021,1,3440,15775770.62,11219800.25
Sucursal Norte,Chardonnay,2021,1,5021,15795611.35,12519267.83
Sucursal Norte,Sauvignon Blanc,2021,1,3669,11511090.69,7957903.9
Sucursal Centro,Cabernet Sauvignon,2021,1,5904,22918017.4,14893075.55
Sucursal Centro,Merlot,2021,1,4108,10419801.27,6705907.73
Sucursal Centro,Pinot Noir,2021,1,3615,15218814.07,9199652.38
Sucursal Centro,Chardonnay,2021,1,4759,16067506.08,9764919.67
Sucursal Centro,Sauvignon Blanc,2021,1,3290,10018683.01,6249659.99
Sucursal Sur,Cabernet Sauvignon,2021,1,5048,17455297.96,12127718.21
Sucursal Sur,Merlot,2021,1,3799,10886943.91,8341391.08
Sucursal Sur,Pinot Noir,2021,1,3880,16176990.43,10122355.18
Sucursal Sur,Chardonnay,2021,1,4829,16989373.22,12458190.13
Sucursal Sur,Sauvignon Blanc,2021,1,3761,10641130.87,7537163.92
Sucursal Norte,Cabernet Sauvignon,2021,2,5880,20391034.36,12338813.7
Sucursal Norte,Merlot,2021,2,3667,10716181.34,8076717.95
Sucursal Norte,Pinot Noir,2021,2,3305,14353457.32,9181871.88
Sucursal Norte,Chardonnay,2021,2,5225,18776366.25,12624063.98
Sucursal Norte,Sauvignon Blanc,2021,2,3817,10170492.41,7832908.69
Sucursal Centro,Cabernet Sauvignon,2021,2,5057,19029544.49,11727432.31
Sucursal Centro,Merlot,2021,2,3736,9316558.69,7059148.5
Sucursal Centro,Pinot Noir,2021,2,3512,15598291.53,11144772.89
Sucursal Centro,Chardonnay,2021,2,5207,18081207.44,14389804.56
Sucursal Centro,Sauvignon Blanc,2021,2,3428,10390668.17,7647540.51
Sucursal Sur,Cabernet Sauvignon,2021,2,5503,18043148.08,12901817.05
Sucursal Sur,Merlot,2021,2,3621,9228509.5,7104943.79
Sucursal Sur,Pinot Noir,2021,2,3858,19077249.79,14466022.05
Sucursal Sur,Chardonnay,2021,2,4512,16186021.49,11792723.19
Sucursal Sur,Sauvignon Blanc,2021,2,3520,10929518.62,7524053.03
Sucursal Norte,Cabernet Sauvignon,2021,3,5577,20688928.62,14001164.79
Sucursal Norte,Merlot,2021,3,4065,10240795.96,6853355.49
Sucursal Norte,Pinot Noir,2021,3,3685,17443071.75,10598479.36
Sucursal Norte,Chardonnay,2021,3,5166,18394946.44,12828145.78
Sucursal Norte,Sauvignon Blanc,2021,3,3743,10186794.35,7115393.53
Sucursal Centro,Cabernet Sauvignon,2021,3,5638,20630944.51,16447365.63
Sucursal Centro,Merlot,2021,3,3999,12052873.95,7269966.32
Sucursal Centro,Pinot Noir,2021,3,3444,15481856.73,9454074.19
Sucursal Centro,Chardonnay,2021,3,5254,17115235.06,10455256.61
Sucursal Centro,Sauvignon Blanc,2021,3,3309,8657111.77,5258225.13
Sucursal Sur,Cabernet Sauvignon,2021,3,5632,19141669.1,11578683.51
Sucursal Sur,Merlot,2021,3,4041,11917361.6,8215402.57
Sucursal Sur,Pinot Noir,2021,3,3958,17816271.26,11329968.88
Sucursal Sur,Chardonnay,2021,3,5190,18529183.88,14520775.7
Sucursal Sur,Sauvignon Blanc,2021,3,3758,9793452.53,5924377.57
Sucursal Norte,Cabernet Sauvignon,2021,4,5748,18825021.74,13350297.72
Sucursal Norte,Merlot,2021,4,3827,11347074.18,8896688.18
Sucursal Norte,Pinot Noir,2021,4,3369,14147277.37,9732399.26
Sucursal Norte,Chardonnay,2021,4,5053,16961178.34,10519172.18
Sucursal Norte,Sauvignon Blanc,2021,4,3344,9175206.65,5640474.74
Sucursal Centro,Cabernet Sauvignon,2021,4,5556,18885632.17,15100384.2
Sucursal Centro,Merlot,2021,4,3634,9964106.7,7599059.81
Sucursal Centro,Pinot Noir,2021,4,3909,17005821.25,10268838.49
Sucursal Centro,Chardonnay,2021,4,5425,19578138.66,15451461.52
Sucursal Centro,Sauvignon Blanc,2021,4,3393,9602335.03,7646923.99
Sucursal Sur,Cabernet Sauvignon,2021,4,5475,18992737.83,11513182.14
Sucursal Sur,Merlot,2021,4,4344,11159899.53,7156532.96
Sucursal Sur,Pinot Noir,2021,4,3488,15907224.2,10220047.63
Sucursal Sur,Chardonnay,2021,4,4690,14195633.01,10670157.78
Sucursal Sur,Sauvignon Blanc,2021,4,3719,10611311.84,7065676.66
Sucursal Norte,Cabernet Sauvignon,2021,5,5182,19132998.09,12217116.56
Sucursal Norte,Merlot,2021,5,4342,12429439.29,8364343.51
Sucursal Norte,Pinot Noir,2021,5,3249,14010945.31,10930064.45
Sucursal Norte,Chardonnay,2021,5,5232,18899402.5,13004769.35
Sucursal Norte,Sauvignon Blanc,2021,5,3753,10799888.19,7575410.31
Sucursal Centro,Cabernet Sauvignon,2021,5,5658,20027908.49,12677307.16
Sucursal Centro,Merlot,2021,5,3923,11542208.05,7794647.37
Sucursal Centro,Pinot Noir,2021,5,3780,17470083.76,10653228.84
Sucursal Centro,Chardonnay,2021,5,5416,18810979.26,12377198.91
Sucursal Centro,Sauvignon Blanc,2021,5,3641,11303533.77,8906879.51
Sucursal Sur,Cabernet Sauvignon,2021,5,5982,20222197.89,15525908.71
Sucursal Sur,Merlot,2021,5,4282,12247695.17,8370229.7
Sucursal Sur,Pinot Noir,2021,5,3813,16158434.72,10019344.26
Sucursal Sur,Chardonnay,2021,5,4954,16593343.72,12901796.47
Sucursal Sur,Sauvignon Blanc,2021,5,3515,9908399.21,7657382.08
Sucursal Norte,Cabernet Sauvignon,2021,6,5936,20501451.61,14153415.99
Sucursal Norte,Merlot,2021,6,3685,9545312.4,6407331.51
Sucursal Norte,Pinot Noir,2021,6,3415,15143503.27,11602443.85
Sucursal Norte,Chardonnay,2021,6,4455,14607907.63,10340864.92
Sucursal Norte,Sauvignon Blanc,2021,6,3710,10615944.24,8064199.78
Sucursal Centro,Cabernet Sauvignon,2021,6,5467,19358110.42,13401233.84
Sucursal Centro,Merlot,2021,6,3947,10125636.1,6150873.35
Sucursal Centro,Pinot Noir,2021,6,3336,14625548.8,9351813.97
Sucursal Centro,Chardonnay,2021,6,4722,17183878.4,11612302.75
Sucursal Centro,Sauvignon Blanc,2021,6,3553,10787590.12,8235483.82
Sucursal Sur,Cabernet Sauvignon,2021,6,5398,19519205.96,15465681.59
Sucursal Sur,Merlot,2021,6,4005,11118459.09,7463863.48
Sucursal Sur,Pinot Noir,2021,6,3307,14731090.3,9403634.98
Sucursal Sur,Chardonnay,2021,6,5329,17724588.84,12655428.74
Sucursal Sur,Sauvignon Blanc,2021,6,3739,10156601.4,8046212.75
Sucursal Norte,Cabernet Sauvignon,2021,7,5749,21521041.84,13980089.21
Sucursal Norte,Merlot,2021,7,3779,9807474.19,6937771.5
Sucursal Norte,Pinot Noir,2021,7,3817,18683640.81,11408379.66
Sucursal Norte,Chardonnay,2021,7,5048,15983658.58,11881366.12
Sucursal Norte,Sauvignon Blanc,2021,7,3690,11000268.36,7913046.37
Sucursal Centro,Cabernet Sauvignon,2021,7,5636,21252009.89,15960371.38
Sucursal Centro,Merlot,2021,7,4347,11632164.8,9219573.83
Sucursal Centro,Pinot Noir,2021,7,3652,17587828.82,13565122.19
Sucursal Centro,Chardonnay,2021,7,5181,18156792.73,11334186.36
Sucursal Centro,Sauvignon Blanc,2021,7,3169,9517999.75,7327606.01
Sucursal Sur,Cabernet Sauvignon,2021,7,5180,18876016.29,15085017.41
Sucursal Sur,Merlot,2021,7,4093,11183328.85,7753387.66
Sucursal Sur,Pinot Noir,2021,7,3407,15649669.16,10014096.03
Sucursal Sur,Chardonnay,2021,7,4702,16410347.06,11962331.79
Sucursal Sur,Sauvignon Blanc,2021,7,3773,10552662.35,7080320.71
Sucursal Norte,Cabernet Sauvignon,2021,8,4985,19309484.17,13213915.52
Sucursal Norte,Merlot,2021,8,4267,10996910.15,8228906.09
Sucursal Norte,Pinot Noir,2021,8,3612,15647344.05,10278670.84
Sucursal Norte,Chardonnay,2021,8,5094,18211345.98,11535148.91
Sucursal Norte,Sauvignon Blanc,2021,8,3477,9735649.17,6761335.11
Sucursal Centro,Cabernet Sauvignon,2021,8,5284,19836878.13,14640073.79
Sucursal Centro,Merlot,2021,8,3816,9668935.8,7611077.11
Sucursal Centro,Pinot Noir,2021,8,3564,15161851.24,10897727.2
Sucursal Centro,Chardonnay,2021,8,5207,18425359.53,14487568.32
Sucursal Centro,Sauvignon Blanc,2021,8,3499,9144763.18,6989533.94
Sucursal Sur,Cabernet Sauvignon,2021,8,5626,18661118.33,12757493.38
Sucursal Sur,Merlot,2021,8,4196,10607483.12,7648063.27
Sucursal Sur,Pinot Noir,2021,8,3641,17865790.5,12333759.84
Sucursal Sur,Chardonnay,2021,8,5294,16173010.21,10104169.03
Sucursal Sur,Sauvignon Blanc,2021,8,3327,9086965.09,5461793.42
Sucursal Norte,Cabernet Sauvignon,2021,9,4988,18840848.11,12432722.19
Sucursal Norte,Merlot,2021,9,3635,9581147.67,6997370.32
Sucursal Norte,Pinot Noir,2021,9,3711,16251630.36,10755525.28
Sucursal Norte,Chardonnay,2021,9,4663,16905569.32,11044416.05
Sucursal Norte,Sauvignon Blanc,2021,9,3216,10051668.29,7516754.52
Sucursal Centro,Cabernet Sauvignon,2021,9,6011,22717445.56,14927440.97
Sucursal Centro,Merlot,2021,9,4184,10818372.92,8502158.35
Sucursal Centro,Pinot Noir,2021,9,3497,16917786.38,10866465.56
Sucursal Centro,Chardonnay,2021,9,4945,17505157.16,11192136.97
Sucursal Centro,Sauvignon Blanc,2021,9,3426,9971212.27,7341834.9
Sucursal Sur,Cabernet Sauvignon,2021,9,5794,20109675.46,13681354.55
Sucursal Sur,Merlot,2021,9,3607,10717844.41,7929487.95
Sucursal Sur,Pinot Noir,2021,9,3561,14859475.17,10019233.52
Sucursal Sur,Chardonnay,2021,9,5109,16633480.43,12861052.7
Sucursal Sur,Sauvignon Blanc,2021,9,3636,11053489.52,7298823.01
Sucursal Norte,Cabernet Sauvignon,2021,10,5685,21601157.4,13687616.99
Sucursal Norte,Merlot,2021,10,4174,11343981.48,8017838.53
Sucursal Norte,Pinot Noir,2021,10,3642,16450655.29,12215990.92
Sucursal Norte,Chardonnay,2021,10,5109,17316550.26,11939148.04
Sucursal Norte,Sauvignon Blanc,2021,10,3285,9978098.91,6487921.42
Sucursal Centro,Cabernet Sauvignon,2021,10,5022,19213491.98,14223604.55
Sucursal Centro,Merlot,2021,10,3650,9449970.83,6468066.81
Sucursal Centro,Pinot Noir,2021,10,3249,14568099.45,9451371.88
Sucursal Centro,Chardonnay,2021,10,4719,15277858.41,9178550.51
Sucursal Centro,Sauvignon Blanc,2021,10,3837,11782178.93,9387984.92
Sucursal Sur,Cabernet Sauvignon,2021,10,5582,21180833.91,16637764.59
Sucursal Sur,Merlot,2021,10,3848,9674981.24,6393196.27
Sucursal Sur,Pinot Noir,2021,10,3819,16228962.57,12148243.87
Sucursal Sur,Chardonnay,2021,10,4631,16491620.56,11081701.48
Sucursal Sur,Sauvignon Blanc,2021,10,3839,9941247.78,6983537.32
Sucursal Norte,Cabernet Sauvignon,2021,11,5912,19250472.19,12975214.69
Sucursal Norte,Merlot,2021,11,3875,10326400.14,6690974.88
Sucursal Norte,Pinot Noir,2021,11,3484,15283704.44,10407097.36
Sucursal Norte,Chardonnay,2021,11,4759,15194719.85,11978106.11
Sucursal Norte,Sauvignon Blanc,2021,11,3283,8628070.38,6033069.28
Sucursal Centro,Cabernet Sauvignon,2021,11,5666,19209479.75,15190249.54
Sucursal Centro,Merlot,2021,11,3907,10837304.62,7915585.77
Sucursal Centro,Pinot Noir,2021,11,3539,17241203.44,12607021.16
Sucursal Centro,Chardonnay,2021,11,4634,16512926.3,12688424.82
Sucursal Centro,Sauvignon Blanc,2021,11,3642,10387038.79,6878664.39
Sucursal Sur,Cabernet Sauvignon,2021,11,5030,18204354.01,12153643.59
Sucursal Sur,Merlot,2021,11,3991,11822205.09,7535580.46
Sucursal Sur,Pinot Noir,2021,11,3400,16997746.65,10964815.76
Sucursal Sur,Chardonnay,2021,11,5126,17342486.7,12228130.95
Sucursal Sur,Sauvignon Blanc,2021,11,3292,8651000.83,5459564.61
Sucursal Norte,Cabernet Sauvignon,2021,12,5872,19479621.66,13423753.9
Sucursal Norte,Merlot,2021,12,4311,12187394.05,8316382.37
Sucursal Norte,Pinot Noir,2021,12,3405,16939107.31,10279767.94
Sucursal Norte,Chardonnay,2021,12,4604,14719035.35,10229984.34
Sucursal Norte,Sauvignon Blanc,2021,12,3175,8578949.45,5385760.29
Sucursal Centro,Cabernet Sauvignon,2021,12,5304,20991316.82,14105710.22
Sucursal Centro,Merlot,2021,12,4071,10137409.95,7929239.2
Sucursal Centro,Pinot Noir,2021,12,3868,17573979.86,12990532.21
Sucursal Centro,Chardonnay,2021,12,4530,13957610.98,8775937.21
Sucursal Centro,Sauvignon Blanc,2021,12,3509,10582607.77,8063931.33
Sucursal Sur,Cabernet Sauvignon,2021,12,5452,20615914.31,14372390.53
Sucursal Sur,Merlot,2021,12,4065,11986895.77,9017499.93
Sucursal Sur,Pinot Noir,2021,12,3255,14952271.66,9112569.1
Sucursal Sur,Chardonnay,2021,12,5253,18597383.85,12944080.88
Sucursal Sur,Sauvignon Blanc,2021,12,3274,8619855.89,6258494.27
Sucursal Norte,Cabernet Sauvignon,2022,1,6269,24621633.0,17852412.98
Sucursal Norte,Merlot,2022,1,4226,11663170.45,9231408.69
Sucursal Norte,Pinot Noir,2022,1,4573,26665311.51,18498125.9
Sucursal Norte,Chardonnay,2022,1,5771,20969173.12,12741096.52
Sucursal Norte,Sauvignon Blanc,2022,1,3575,12305750.72,8606141.98
Sucursal Centro,Cabernet Sauvignon,2022,1,6222,25112853.52,15999362.78
Sucursal Centro,Merlot,2022,1,3670,11092185.91,7834722.79
Sucursal Centro,Pinot Noir,2022,1,4751,27414256.07,18645931.8
Sucursal Centro,Chardonnay,2022,1,4978,20412399.08,14691557.13
Sucursal Centro,Sauvignon Blanc,2022,1,3209,10077548.46,7830033.65
